ID_Cliente,Tem_carro,Tem_casa_propria,Tem_telefone_trabalho,Tem_telefone_fixo,Tem_email,Tamanho_familia,Rendimento_anual,Idade,Anos_empregado,Categoria_de_renda,Grau_escolaridade,Estado_civil,Moradia,Ocupacao,Mau
5066867,1,1,0,0,0,1.0,270000.0,37.796806231476346,4.262921209881107,Empregado,Ensino médio,Solteiro,Casa/apartamento próprio,Construção Civil,0
5066868,1,1,0,0,0,1.0,270000.0,37.796806231476346,4.262921209881107,Empregado,Ensino médio,Solteiro,Casa/apartamento próprio,Construção Civil,0
5066869,1,1,0,0,0,1.0,270000.0,37.796806231476346,4.262921209881107,Empregado,Ensino médio,Solteiro,Casa/apartamento próprio,Construção Civil,0
5066873,1,1,0,0,0,1.0,270000.0,37.796806231476346,4.262921209881107,Empregado,Ensino médio,Solteiro,Casa/apartamento próprio,Construção Civil,0
5066874,1,1,0,0,0,1.0,270000.0,37.796806231476346,4.262921209881107,Empregado,Ensino médio,Solteiro,Casa/apartamento próprio,Construção Civil,0
5090126,1,1,0,0,0,1.0,270000.0,37.796806231476346,4.262921209881107,Empregado,Ensino médio,Solteiro,Casa/apartamento próprio,Construção Civil,0
5066883,1,1,0,0,0,4.0,85500.0,39.08088461775396,8.430015674517614,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5066884,1,1,0,0,0,4.0,85500.0,39.08088461775396,8.430015674517614,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5066885,1,1,0,0,0,4.0,85500.0,39.08088461775396,8.430015674517614,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5066886,1,1,0,0,0,4.0,85500.0,39.08088461775396,8.430015674517614,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5066889,1,1,0,0,0,4.0,85500.0,39.08088461775396,8.430015674517614,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5066890,1,1,0,0,0,4.0,85500.0,39.08088461775396,8.430015674517614,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5066891,1,1,0,0,0,4.0,85500.0,39.08088461775396,8.430015674517614,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5066892,1,1,0,0,0,4.0,85500.0,39.08088461775396,8.430015674517614,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5066893,1,1,0,1,0,2.0,225000.0,57.430337378590934,2.2615111877725074,Empregado,Ensino superior incompleto,Casado,Casa/apartamento próprio,Motorista,0
5066895,1,1,0,0,1,3.0,157500.0,37.744785998343566,0.0,Pensionista,Ensino superior,Casado,Casa/apartamento próprio,Outro,0
5066898,0,1,0,0,0,2.0,180000.0,40.63601579772343,21.933373032984935,Servidor público,Ensino médio,Casado,Casa/apartamento próprio,Gerência,0
5066900,0,1,0,0,0,2.0,180000.0,40.63601579772343,21.933373032984935,Servidor público,Ensino médio,Casado,Casa/apartamento próprio,Gerência,0
5066908,0,1,0,0,1,3.0,180000.0,31.406531277165172,2.7652860770583927,Associado comercial,Ensino superior,União-estável,Mora com os pais,RH,0
5066909,1,1,0,0,0,2.0,180000.0,30.36065080049556,4.016509579252141,Empregado,Ensino superior,Casado,Mora com os pais,Construção Civil,0
5066910,1,1,0,0,0,2.0,180000.0,30.36065080049556,4.016509579252141,Empregado,Ensino superior,Casado,Mora com os pais,Construção Civil,0
5066911,1,1,0,0,0,2.0,180000.0,30.36065080049556,4.016509579252141,Empregado,Ensino superior,Casado,Mora com os pais,Construção Civil,0
5066915,1,1,0,0,0,2.0,180000.0,30.36065080049556,4.016509579252141,Empregado,Ensino superior,Casado,Mora com os pais,Construção Civil,0
5066916,1,1,0,0,0,2.0,180000.0,30.36065080049556,4.016509579252141,Empregado,Ensino superior,Casado,Mora com os pais,Construção Civil,0
5066918,1,1,0,0,0,2.0,180000.0,30.36065080049556,4.016509579252141,Empregado,Ensino superior,Casado,Mora com os pais,Construção Civil,0
5066919,1,1,0,0,0,2.0,180000.0,30.36065080049556,4.016509579252141,Empregado,Ensino superior,Casado,Mora com os pais,Construção Civil,0
5066920,1,1,0,0,0,2.0,180000.0,30.36065080049556,4.016509579252141,Empregado,Ensino superior,Casado,Mora com os pais,Construção Civil,0
5066923,1,1,0,0,0,2.0,180000.0,30.36065080049556,4.016509579252141,Empregado,Ensino superior,Casado,Mora com os pais,Construção Civil,0
5066924,1,1,0,0,0,2.0,180000.0,30.36065080049556,4.016509579252141,Empregado,Ensino superior,Casado,Mora com os pais,Construção Civil,0
5066925,0,1,0,0,0,1.0,391500.0,47.97360657645263,4.178046092664463,Empregado,Ensino médio,Divorciado,Casa/apartamento próprio,Segurança,0
5066926,0,1,0,0,0,1.0,391500.0,47.97360657645263,4.178046092664463,Empregado,Ensino médio,Divorciado,Casa/apartamento próprio,Segurança,0
5066927,0,1,0,0,0,1.0,391500.0,47.97360657645263,4.178046092664463,Empregado,Ensino médio,Divorciado,Casa/apartamento próprio,Segurança,0
5066928,0,1,0,0,0,1.0,391500.0,47.97360657645263,4.178046092664463,Empregado,Ensino médio,Divorciado,Casa/apartamento próprio,Segurança,0
5066929,0,1,0,0,0,1.0,391500.0,47.97360657645263,4.178046092664463,Empregado,Ensino médio,Divorciado,Casa/apartamento próprio,Segurança,0
5066930,0,1,0,0,0,1.0,391500.0,47.97360657645263,4.178046092664463,Empregado,Ensino médio,Divorciado,Casa/apartamento próprio,Segurança,0
5066931,0,1,0,0,0,1.0,391500.0,47.97360657645263,4.178046092664463,Empregado,Ensino médio,Divorciado,Casa/apartamento próprio,Segurança,0
5066935,0,1,0,0,0,3.0,135000.0,39.688699973305404,11.515636871393664,Empregado,Ensino médio,Casado,Apartamento alugado,Medicina,0
5066936,0,1,0,0,0,3.0,135000.0,39.688699973305404,11.515636871393664,Empregado,Ensino médio,Casado,Apartamento alugado,Medicina,0
5090152,0,1,0,0,0,3.0,135000.0,39.688699973305404,11.515636871393664,Empregado,Ensino médio,Casado,Apartamento alugado,Medicina,0
5066939,0,1,0,0,0,2.0,90000.0,63.30041000157429,0.0,Pensionista,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5066940,0,1,0,0,0,2.0,90000.0,63.30041000157429,0.0,Pensionista,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5066941,0,1,0,0,0,2.0,90000.0,63.30041000157429,0.0,Pensionista,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5066942,0,1,0,0,0,2.0,90000.0,63.30041000157429,0.0,Pensionista,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5066944,0,1,0,0,0,2.0,90000.0,63.30041000157429,0.0,Pensionista,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5066949,0,1,0,0,0,2.0,90000.0,63.30041000157429,0.0,Pensionista,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5066950,0,1,0,0,0,2.0,90000.0,63.30041000157429,0.0,Pensionista,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5066951,0,1,0,0,0,2.0,90000.0,63.30041000157429,0.0,Pensionista,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5066956,0,1,0,0,0,2.0,90000.0,63.30041000157429,0.0,Pensionista,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5066959,1,1,0,0,1,2.0,90000.0,67.95485191345476,0.0,Pensionista,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5066960,1,1,0,0,1,2.0,90000.0,67.95485191345476,0.0,Pensionista,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5066963,0,0,0,0,0,2.0,135000.0,58.489907390295485,0.0,Pensionista,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5066965,1,0,0,0,1,2.0,119250.0,48.0283647165924,1.7659500195075875,Empregado,Ensino médio,União-estável,Casa/apartamento próprio,Motorista,0
5066966,1,0,0,0,1,2.0,119250.0,48.0283647165924,1.7659500195075875,Empregado,Ensino médio,União-estável,Casa/apartamento próprio,Motorista,0
5066967,1,0,0,0,1,2.0,119250.0,48.0283647165924,1.7659500195075875,Empregado,Ensino médio,União-estável,Casa/apartamento próprio,Motorista,0
5066968,1,0,0,0,1,2.0,119250.0,48.0283647165924,1.7659500195075875,Empregado,Ensino médio,União-estável,Casa/apartamento próprio,Motorista,0
5066969,1,0,0,0,1,2.0,119250.0,48.0283647165924,1.7659500195075875,Empregado,Ensino médio,União-estável,Casa/apartamento próprio,Motorista,0
5066971,1,0,0,0,1,2.0,119250.0,48.0283647165924,1.7659500195075875,Empregado,Ensino médio,União-estável,Casa/apartamento próprio,Motorista,0
5066974,1,0,0,0,1,2.0,119250.0,48.0283647165924,1.7659500195075875,Empregado,Ensino médio,União-estável,Casa/apartamento próprio,Motorista,0
5066975,1,0,0,0,1,2.0,119250.0,48.0283647165924,1.7659500195075875,Empregado,Ensino médio,União-estável,Casa/apartamento próprio,Motorista,0
5066979,1,0,0,0,1,2.0,119250.0,48.0283647165924,1.7659500195075875,Empregado,Ensino médio,União-estável,Casa/apartamento próprio,Motorista,0
5066980,1,0,0,0,1,2.0,119250.0,48.0283647165924,1.7659500195075875,Empregado,Ensino médio,União-estável,Casa/apartamento próprio,Motorista,0
5066981,0,1,0,1,0,2.0,180000.0,56.57063457839654,0.0,Pensionista,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5066982,0,1,0,1,0,2.0,180000.0,56.57063457839654,0.0,Pensionista,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5066984,0,1,0,0,0,1.0,180000.0,49.18649938054854,0.5968637275234947,Empregado,Ensino médio,Divorciado,Casa/apartamento próprio,Construção Civil,0
5066988,1,1,0,0,1,2.0,225000.0,58.090172967275166,4.262921209881107,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Contabilidade,0
5066993,1,1,0,0,1,2.0,225000.0,58.090172967275166,4.262921209881107,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Contabilidade,0
5066995,1,1,0,0,0,2.0,225000.0,30.300416846341815,1.3470502474383457,Empregado,Ensino superior,União-estável,Casa/apartamento próprio,Vendas,0
5066996,1,1,0,0,0,2.0,225000.0,30.300416846341815,1.3470502474383457,Empregado,Ensino superior,União-estável,Casa/apartamento próprio,Vendas,0
5066997,1,1,0,0,0,2.0,225000.0,30.300416846341815,1.3470502474383457,Empregado,Ensino superior,União-estável,Casa/apartamento próprio,Vendas,0
5090154,1,1,0,0,0,2.0,225000.0,30.300416846341815,1.3470502474383457,Empregado,Ensino superior,União-estável,Casa/apartamento próprio,Vendas,0
5067001,1,1,0,1,0,2.0,202500.0,51.34123219504849,32.59752082520517,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Construção Civil,0
5067002,1,1,0,1,0,2.0,202500.0,51.34123219504849,32.59752082520517,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Construção Civil,0
5067003,1,1,0,1,0,2.0,202500.0,51.34123219504849,32.59752082520517,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Construção Civil,0
5067004,1,1,0,1,0,2.0,202500.0,51.34123219504849,32.59752082520517,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Construção Civil,0
5067005,1,1,0,1,0,2.0,202500.0,51.34123219504849,32.59752082520517,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Construção Civil,0
5067018,1,1,0,0,1,3.0,247500.0,46.96058098386688,3.4305974797566,Empregado,Ensino médio,União-estável,Casa/apartamento próprio,Construção Civil,0
5067019,1,1,0,0,1,3.0,247500.0,46.96058098386688,3.4305974797566,Empregado,Ensino médio,União-estável,Casa/apartamento próprio,Construção Civil,0
5067020,1,1,0,0,1,3.0,247500.0,46.96058098386688,3.4305974797566,Empregado,Ensino médio,União-estável,Casa/apartamento próprio,Construção Civil,0
5067021,1,1,0,0,1,3.0,247500.0,46.96058098386688,3.4305974797566,Empregado,Ensino médio,União-estável,Casa/apartamento próprio,Construção Civil,0
5067022,1,1,0,0,1,3.0,247500.0,46.96058098386688,3.4305974797566,Empregado,Ensino médio,União-estável,Casa/apartamento próprio,Construção Civil,0
5067023,1,1,0,0,1,3.0,247500.0,46.96058098386688,3.4305974797566,Empregado,Ensino médio,União-estável,Casa/apartamento próprio,Construção Civil,0
5067024,0,1,0,0,0,3.0,135000.0,37.20541831796683,4.514808654524049,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Garçom,0
5067025,0,1,0,0,0,3.0,135000.0,37.20541831796683,4.514808654524049,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Garçom,0
5067026,0,1,0,0,0,3.0,135000.0,37.20541831796683,4.514808654524049,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Garçom,0
5067027,0,1,0,0,0,3.0,135000.0,37.20541831796683,4.514808654524049,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Garçom,0
5067028,0,1,0,0,0,3.0,135000.0,37.20541831796683,4.514808654524049,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Garçom,0
5067032,0,1,0,0,1,2.0,292500.0,54.3885226938267,24.849243995427695,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Motorista,0
5067033,0,1,0,0,1,2.0,292500.0,54.3885226938267,24.849243995427695,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Motorista,0
5067035,0,1,0,0,1,2.0,292500.0,54.3885226938267,24.849243995427695,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Motorista,0
5067039,1,0,0,0,0,3.0,225000.0,50.97161474910504,8.01659171646235,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Gerência,0
5067040,0,1,0,0,0,2.0,112500.0,60.592619971662664,0.0,Pensionista,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5067041,0,1,0,0,0,2.0,112500.0,60.592619971662664,0.0,Pensionista,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5067042,0,1,0,0,0,2.0,112500.0,60.592619971662664,0.0,Pensionista,Ensino médio,Casado,Casa/apartamento próprio,Outro,0
5067045,0,1,0,0,0,2.0,189000.0,45.16177608027543,3.934372369042485,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Vendas,0
5067048,1,1,0,0,0,4.0,270000.0,47.5273277343135,10.261675462192926,Associado comercial,Ensino médio,Casado,Casa/apartamento próprio,Construção Civil,0
5067050,1,1,0,0,0,4.0,72000.0,29.440714046147423,10.428687789619225,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Construção Civil,0
5067054,1,1,0,1,0,2.0,144000.0,42.14734046558109,8.101466833678995,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Equipe principal,0
5067055,1,1,0,1,0,2.0,144000.0,42.14734046558109,8.101466833678995,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Equipe principal,0
5067056,1,1,0,1,0,2.0,144000.0,42.14734046558109,8.101466833678995,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Equipe principal,0
5067057,1,1,0,1,0,2.0,144000.0,42.14734046558109,8.101466833678995,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Equipe principal,0
5067070,0,1,0,1,0,1.0,171000.0,51.12219963448941,7.0993928691212,Servidor público,Ensino fundamental,Viúvo,Casa/apartamento próprio,Medicina,0
5067073,0,1,0,1,0,1.0,171000.0,51.12219963448941,7.0993928691212,Servidor público,Ensino fundamental,Viúvo,Casa/apartamento próprio,Medicina,0
5067074,0,1,0,1,0,1.0,171000.0,51.12219963448941,7.0993928691212,Servidor público,Ensino fundamental,Viúvo,Casa/apartamento próprio,Medicina,0
5067076,0,1,0,1,0,1.0,171000.0,51.12219963448941,7.0993928691212,Servidor público,Ensino fundamental,Viúvo,Casa/apartamento próprio,Medicina,0
5067077,0,1,0,1,0,1.0,171000.0,51.12219963448941,7.0993928691212,Servidor público,Ensino fundamental,Viúvo,Casa/apartamento próprio,Medicina,0
5067078,0,1,0,1,0,1.0,148500.0,50.733416839497046,0.0,Pensionista,Ensino superior incompleto,Divorciado,Casa/apartamento próprio,Outro,0
5067085,1,1,0,0,0,2.0,180000.0,33.739228047119376,7.9344545062526946,Associado comercial,Ensino médio,Solteiro,Casa/apartamento próprio,Motorista,0
5067086,1,1,0,0,0,2.0,180000.0,33.739228047119376,7.9344545062526946,Associado comercial,Ensino médio,Solteiro,Casa/apartamento próprio,Motorista,0
5067087,0,0,0,1,0,2.0,180000.0,37.35326529634421,12.766860373587411,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Construção Civil,0
5067088,0,0,0,1,0,2.0,180000.0,37.35326529634421,12.766860373587411,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Construção Civil,0
5067089,0,0,0,1,0,2.0,180000.0,37.35326529634421,12.766860373587411,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Construção Civil,0
5067090,0,0,0,1,0,2.0,180000.0,37.35326529634421,12.766860373587411,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Construção Civil,0
5067092,1,1,0,0,0,2.0,202500.0,40.099386024353684,5.347132384648555,Empregado,Ensino superior,Casado,Casa/apartamento próprio,Gerência,0
5067095,1,1,0,0,0,2.0,202500.0,40.099386024353684,5.347132384648555,Empregado,Ensino superior,Casado,Casa/apartamento próprio,Gerência,0
5067098,1,1,0,0,0,2.0,202500.0,40.099386024353684,5.347132384648555,Empregado,Ensino superior,Casado,Casa/apartamento próprio,Gerência,0
5067102,0,0,0,0,0,1.0,180000.0,45.89005934413438,12.413670369685894,Associado comercial,Ensino médio,Solteiro,Habitação pública ,Vendas,0
5067103,0,0,0,0,0,1.0,180000.0,45.89005934413438,12.413670369685894,Associado comercial,Ensino médio,Solteiro,Habitação pública ,Vendas,0
5067112,0,1,0,0,0,1.0,180000.0,64.7049562961594,0.0,Pensionista,Ensino superior,Solteiro,Casa/apartamento próprio,Outro,0
5067115,0,1,0,0,0,1.0,180000.0,64.7049562961594,0.0,Pensionista,Ensino superior,Solteiro,Casa/apartamento próprio,Outro,0
5067116,0,1,0,0,0,1.0,180000.0,64.7049562961594,0.0,Pensionista,Ensino superior,Solteiro,Casa/apartamento próprio,Outro,0
5067117,0,1,0,0,0,1.0,180000.0,64.7049562961594,0.0,Pensionista,Ensino superior,Solteiro,Casa/apartamento próprio,Outro,0
5067118,0,1,0,0,0,1.0,180000.0,64.7049562961594,0.0,Pensionista,Ensino superior,Solteiro,Casa/apartamento próprio,Outro,0
5067125,1,1,0,0,0,6.0,112500.0,37.65717297411993,11.414334312135088,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Medicina,0
5067127,1,1,0,0,0,6.0,112500.0,37.65717297411993,11.414334312135088,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Medicina,0
5067129,0,0,0,0,1,2.0,180000.0,53.01956919033245,0.6653114026982073,Associado comercial,Ensino superior,União-estável,Casa/apartamento próprio,Construção Civil,0
5067132,0,0,0,0,1,2.0,180000.0,53.01956919033245,0.6653114026982073,Associado comercial,Ensino superior,União-estável,Casa/apartamento próprio,Construção Civil,0
5067133,0,0,0,0,1,2.0,180000.0,53.01956919033245,0.6653114026982073,Associado comercial,Ensino superior,União-estável,Casa/apartamento próprio,Construção Civil,0
5067134,0,0,0,0,1,2.0,180000.0,53.01956919033245,0.6653114026982073,Associado comercial,Ensino superior,União-estável,Casa/apartamento próprio,Construção Civil,0
5067142,0,0,0,0,1,1.0,247500.0,28.318172173282132,5.634612620382349,Empregado,Ensino superior,Solteiro,Mora com os pais,Vendas,0
5067143,0,0,0,0,1,1.0,247500.0,28.318172173282132,5.634612620382349,Empregado,Ensino superior,Solteiro,Mora com os pais,Vendas,0
5067144,0,0,0,0,1,1.0,247500.0,28.318172173282132,5.634612620382349,Empregado,Ensino superior,Solteiro,Mora com os pais,Vendas,0
5067145,0,0,0,0,1,1.0,247500.0,28.318172173282132,5.634612620382349,Empregado,Ensino superior,Solteiro,Mora com os pais,Vendas,0
5067146,0,0,0,0,0,4.0,225000.0,38.245822980622464,0.7200695428379775,Empregado,Ensino superior incompleto,Casado,Casa/apartamento próprio,Outro,0
5067147,0,0,0,0,0,4.0,225000.0,38.245822980622464,0.7200695428379775,Empregado,Ensino superior incompleto,Casado,Casa/apartamento próprio,Outro,0
5067149,0,0,0,0,0,4.0,225000.0,38.245822980622464,0.7200695428379775,Empregado,Ensino superior incompleto,Casado,Casa/apartamento próprio,Outro,0
5067152,0,1,1,0,0,1.0,67500.0,58.788339254057234,26.21545959191496,Empregado,Ensino médio,Solteiro,Casa/apartamento próprio,Outro,0
5067154,0,1,1,0,0,1.0,67500.0,58.788339254057234,26.21545959191496,Empregado,Ensino médio,Solteiro,Casa/apartamento próprio,Outro,0
5067155,1,0,1,0,1,1.0,157500.0,32.099221749933264,10.138469646878443,Empregado,Ensino médio,Solteiro,Casa/apartamento próprio,Construção Civil,0
5067158,1,0,1,0,1,1.0,157500.0,32.099221749933264,10.138469646878443,Empregado,Ensino médio,Solteiro,Casa/apartamento próprio,Construção Civil,0
5067160,1,0,1,0,1,1.0,157500.0,32.099221749933264,10.138469646878443,Empregado,Ensino médio,Solteiro,Casa/apartamento próprio,Construção Civil,0
5067161,1,0,1,0,1,1.0,157500.0,32.099221749933264,10.138469646878443,Empregado,Ensino médio,Solteiro,Casa/apartamento próprio,Construção Civil,0
5067162,1,0,1,0,1,1.0,157500.0,32.099221749933264,10.138469646878443,Empregado,Ensino médio,Solteiro,Casa/apartamento próprio,Construção Civil,0
5067159,0,1,0,0,0,2.0,202500.0,52.56233872016537,5.99875425231182,Associado comercial,Ensino médio,Casado,Casa/apartamento próprio,Vendas,0
5067163,0,0,1,0,1,2.0,122400.0,57.36462761042321,3.162282593071726,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Medicina,0
5067164,0,0,1,0,1,2.0,122400.0,57.36462761042321,3.162282593071726,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Medicina,0
5067165,0,0,1,0,1,2.0,122400.0,57.36462761042321,3.162282593071726,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Medicina,0
5067166,0,0,1,0,1,2.0,122400.0,57.36462761042321,3.162282593071726,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Medicina,0
5067168,0,0,1,0,1,2.0,122400.0,57.36462761042321,3.162282593071726,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Medicina,0
5067169,0,0,1,0,1,2.0,122400.0,57.36462761042321,3.162282593071726,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Medicina,0
5067171,0,0,1,0,1,2.0,122400.0,57.36462761042321,3.162282593071726,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Medicina,0
5067172,0,0,1,0,1,2.0,122400.0,57.36462761042321,3.162282593071726,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Medicina,0
5067173,0,0,1,0,1,2.0,122400.0,57.36462761042321,3.162282593071726,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Medicina,0
5067175,0,0,1,0,1,2.0,122400.0,57.36462761042321,3.162282593071726,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Medicina,0
5067177,0,0,1,0,1,2.0,122400.0,57.36462761042321,3.162282593071726,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Medicina,0
5067180,0,0,1,0,1,2.0,122400.0,57.36462761042321,3.162282593071726,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Medicina,0
5067182,0,1,1,0,0,2.0,112500.0,31.299752903892617,2.245083745730576,Empregado,Ensino superior,Casado,Casa/apartamento próprio,Equipe principal,0
5067183,0,1,1,0,0,2.0,112500.0,31.299752903892617,2.245083745730576,Empregado,Ensino superior,Casado,Casa/apartamento próprio,Equipe principal,0
5067184,0,1,1,0,0,2.0,112500.0,31.299752903892617,2.245083745730576,Empregado,Ensino superior,Casado,Casa/apartamento próprio,Equipe principal,0
5067185,0,1,1,0,0,2.0,112500.0,31.299752903892617,2.245083745730576,Empregado,Ensino superior,Casado,Casa/apartamento próprio,Equipe principal,0
5067187,0,1,1,0,0,2.0,112500.0,31.299752903892617,2.245083745730576,Empregado,Ensino superior,Casado,Casa/apartamento próprio,Equipe principal,0
5067190,0,1,1,0,0,2.0,112500.0,31.299752903892617,2.245083745730576,Empregado,Ensino superior,Casado,Casa/apartamento próprio,Equipe principal,0
5067191,1,1,0,0,0,1.0,180000.0,32.82202919977823,6.831077982436327,Empregado,Ensino fundamental,Solteiro,Casa/apartamento próprio,Construção Civil,0
5067192,1,1,0,0,0,1.0,180000.0,32.82202919977823,6.831077982436327,Empregado,Ensino fundamental,Solteiro,Casa/apartamento próprio,Construção Civil,0
5067193,1,1,0,0,0,1.0,180000.0,32.82202919977823,6.831077982436327,Empregado,Ensino fundamental,Solteiro,Casa/apartamento próprio,Construção Civil,0
5067194,0,0,0,0,0,3.0,405000.0,34.70297131357933,3.635940505280738,Empregado,Ensino médio,Casado,Mora com os pais,Motorista,0
5067195,0,0,0,0,0,3.0,405000.0,34.70297131357933,3.635940505280738,Empregado,Ensino médio,Casado,Mora com os pais,Motorista,0
5067196,0,0,0,0,0,3.0,405000.0,34.70297131357933,3.635940505280738,Empregado,Ensino médio,Casado,Mora com os pais,Motorista,0
5067197,0,0,0,0,0,3.0,405000.0,34.70297131357933,3.635940505280738,Empregado,Ensino médio,Casado,Mora com os pais,Motorista,0
5067198,0,0,0,0,0,3.0,405000.0,34.70297131357933,3.635940505280738,Empregado,Ensino médio,Casado,Mora com os pais,Motorista,0
5067199,0,0,0,0,0,3.0,405000.0,34.70297131357933,3.635940505280738,Empregado,Ensino médio,Casado,Mora com os pais,Motorista,0
5067200,0,0,0,0,0,3.0,405000.0,34.70297131357933,3.635940505280738,Empregado,Ensino médio,Casado,Mora com os pais,Motorista,0
5067201,0,0,0,0,0,3.0,405000.0,34.70297131357933,3.635940505280738,Empregado,Ensino médio,Casado,Mora com os pais,Motorista,0
5067202,0,0,0,0,0,3.0,405000.0,34.70297131357933,3.635940505280738,Empregado,Ensino médio,Casado,Mora com os pais,Motorista,0
5067203,0,0,0,0,0,3.0,405000.0,34.70297131357933,3.635940505280738,Empregado,Ensino médio,Casado,Mora com os pais,Motorista,0
5067205,0,0,0,0,0,3.0,405000.0,34.70297131357933,3.635940505280738,Empregado,Ensino médio,Casado,Mora com os pais,Motorista,0
5067207,0,0,0,0,0,3.0,405000.0,34.70297131357933,3.635940505280738,Empregado,Ensino médio,Casado,Mora com os pais,Motorista,0
5067209,0,0,0,0,0,2.0,103500.0,62.24357789687673,0.0,Pensionista,Ensino médio,Casado,Casa/apartamento próprio,Outro,1
5067213,1,1,0,0,0,2.0,202500.0,26.319500058180523,2.9706291025825307,Associado comercial,Ensino médio,Casado,Casa/apartamento próprio,Equipe principal,0
5067214,1,1,0,0,0,2.0,202500.0,26.319500058180523,2.9706291025825307,Associado comercial,Ensino médio,Casado,Casa/apartamento próprio,Equipe principal,0
5067215,1,1,0,0,0,2.0,202500.0,26.319500058180523,2.9706291025825307,Associado comercial,Ensino médio,Casado,Casa/apartamento próprio,Equipe principal,0
5067216,1,1,0,0,0,2.0,202500.0,26.319500058180523,2.9706291025825307,Associado comercial,Ensino médio,Casado,Casa/apartamento próprio,Equipe principal,0
5067217,0,1,0,0,1,3.0,166500.0,33.56126409166512,4.97203912469113,Empregado,Ensino médio,União-estável,Casa/apartamento próprio,Outro,0
5067218,0,1,0,0,1,3.0,166500.0,33.56126409166512,4.97203912469113,Empregado,Ensino médio,União-estável,Casa/apartamento próprio,Outro,0
5067219,0,1,0,0,1,3.0,166500.0,33.56126409166512,4.97203912469113,Empregado,Ensino médio,União-estável,Casa/apartamento próprio,Outro,0
5067222,1,1,0,0,0,2.0,391500.0,46.530729583769684,19.88815649876452,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Equipe principal,0
5067223,1,1,0,0,0,2.0,391500.0,46.530729583769684,19.88815649876452,Empregado,Ensino médio,Casado,Casa/apartamento próprio,Equipe principal,0
